,Trade ID,Trade Time,Security,Bond Type,Bond Rating,Industry,Issuer,Notional ($),Price,Yield (%),Buy/Sell,Counterparty,Dealer,Execution Method,Trade Volume,Transaction Cost ($)
502,100503,2024-01-01 17:52:00,US Corp Bond,IG,BBB,Technology,BlackRock,99466849,99.91,5.61,Sell,BlackRock,Goldman Sachs,RFQ,184023538,251153.2
503,100504,2024-01-01 17:53:00,US Corp Bond,HY,A,Consumer Goods,Microsoft,29734009,80.29,9.88,Buy,Fidelity,Citi,RFQ,55424257,33235.04
504,100505,2024-01-01 17:54:00,US Corp Bond,HY,BBB,Healthcare,Goldman Sachs,5922626,99.89,8.01,Buy,Wellington,Morgan Stanley,RFQ,12815351,6995.43
505,100506,2024-01-01 17:55:00,US Corp Bond,IG,A,Utilities,JPMorgan,44984837,102.71,4.58,Sell,Fidelity,Morgan Stanley,Voice,54649202,27197.46
506,100507,2024-01-01 17:56:00,US Corp Bond,EM,A,Financials,BlackRock,32507418,96.74,3.33,Sell,Morgan Stanley,Barclays,RFQ,76175905,107929.89
507,100508,2024-01-01 17:57:00,US Corp Bond,HY,A,Utilities,Microsoft,27513568,81.34,11.31,Sell,BlackRock,Citi,RFQ,37755069,51782.49
508,100509,2024-01-01 17:58:00,US Corp Bond,EM,BBB,Healthcare,Citi,27628094,95.5,5.34,Buy,Morgan Stanley,Morgan Stanley,RFQ,43263177,61078.13
509,100510,2024-01-01 17:59:00,US Corp Bond,HY,AA,Utilities,Vanguard,23357935,90.7,10.94,Sell,Wellington,Morgan Stanley,RFQ,28691316,12178.5
510,100511,2024-01-01 18:00:00,US Corp Bond,HY,AA,Technology,Microsoft,18938468,93.55,7.12,Sell,BlackRock,Morgan Stanley,RFQ,33322837,25251.03
511,100512,2024-01-01 18:01:00,US Corp Bond,IG,A,Financials,Vanguard,76115427,99.26,4.75,Sell,Wellington,JP Morgan,RFQ,119765377,71512.73
512,100513,2024-01-01 18:02:00,US Corp Bond,EM,A,Healthcare,JPMorgan,5889123,102.23,3.97,Sell,BlackRock,Morgan Stanley,RFQ,8259637,4559.42
513,100514,2024-01-01 18:03:00,US Corp Bond,HY,A,Energy,Vanguard,22020442,86.58,5.56,Sell,Fidelity,JP Morgan,Voice,29667139,6971.66
514,100515,2024-01-01 18:04:00,US Corp Bond,IG,BBB,Consumer Goods,Amazon,60618463,101.09,5.14,Buy,Vanguard,Morgan Stanley,RFQ,78545386,100262.06
515,100516,2024-01-01 18:05:00,US Corp Bond,IG,A,Utilities,JPMorgan,18777311,97.86,5.94,Buy,T. Rowe Price,Goldman Sachs,RFQ,22324411,11518.73
516,100517,2024-01-01 18:06:00,US Corp Bond,IG,BBB,Utilities,Goldman Sachs,84496434,99.57,4.06,Buy,Vanguard,JP Morgan,RFQ,118412674,70067.1
517,100518,2024-01-01 18:07:00,US Corp Bond,HY,A,Healthcare,JPMorgan,16413957,98.58,7.23,Buy,BlackRock,JP Morgan,Voice,18146644,17208.69
518,100519,2024-01-01 18:08:00,US Corp Bond,EM,BBB,Consumer Goods,Microsoft,2294069,97.23,5.65,Buy,Morgan Stanley,Barclays,Voice,2786649,3891.86
519,100520,2024-01-01 18:09:00,US Corp Bond,IG,BBB,Utilities,Tesla,32887509,102.11,3.03,Sell,BlackRock,Morgan Stanley,RFQ,80686241,89870.95
520,100521,2024-01-01 18:10:00,US Corp Bond,IG,A,Energy,Vanguard,78702156,104.91,4.34,Buy,Fidelity,Citi,Voice,130852179,130863.59
521,100522,2024-01-01 18:11:00,US Corp Bond,IG,BBB,Healthcare,Vanguard,90074088,108.77,3.77,Sell,T. Rowe Price,Citi,Voice,214888779,50279.2
522,100523,2024-01-01 18:12:00,US Corp Bond,EM,BB,Technology,Citi,4250400,108.85,4.23,Buy,Morgan Stanley,Citi,Voice,7053187,6863.66
523,100524,2024-01-01 18:13:00,US Corp Bond,HY,A,Financials,Microsoft,40081926,92.95,8.18,Buy,BlackRock,Citi,Voice,87808209,41513.4
524,100525,2024-01-01 18:14:00,US Corp Bond,HY,A,Energy,BlackRock,27144645,99.7,11.07,Sell,T. Rowe Price,Goldman Sachs,RFQ,56434718,56165.04
525,100526,2024-01-01 18:15:00,US Corp Bond,IG,BBB,Consumer Goods,Tesla,14411967,99.97,4.68,Buy,T. Rowe Price,Citi,Voice,19126067,10679.25
526,100527,2024-01-01 18:16:00,US Corp Bond,IG,A,Consumer Goods,Amazon,77248764,108.42,4.21,Buy,BlackRock,Barclays,Voice,135589493,28108.35
527,100528,2024-01-01 18:17:00,US Corp Bond,IG,AAA,Energy,BlackRock,61697387,96.4,4.99,Sell,Wellington,Citi,RFQ,78374068,100510.7
528,100529,2024-01-01 18:18:00,US Corp Bond,IG,BB,Technology,JPMorgan,85030493,97.98,3.25,Buy,Fidelity,Barclays,Voice,141866333,124362.04
529,100530,2024-01-01 18:19:00,US Corp Bond,HY,AAA,Utilities,Goldman Sachs,37821421,86.72,8.3,Buy,Fidelity,JP Morgan,RFQ,56562214,27919.66
530,100531,2024-01-01 18:20:00,US Corp Bond,HY,BBB,Technology,Citi,4581925,82.39,10.16,Buy,Vanguard,Morgan Stanley,Voice,8999864,5401.93
531,100532,2024-01-01 18:21:00,US Corp Bond,EM,BBB,Utilities,Vanguard,43990961,108.11,4.85,Sell,Wellington,Citi,RFQ,94260500,90971.3
532,100533,2024-01-01 18:22:00,US Corp Bond,EM,CCC,Utilities,Amazon,7421103,97.39,3.83,Buy,Morgan Stanley,Barclays,RFQ,17657129,18562.07
533,100534,2024-01-01 18:23:00,US Corp Bond,IG,AAA,Consumer Goods,Microsoft,54571490,98.37,5.92,Buy,T. Rowe Price,Barclays,Voice,63688741,49775.41
534,100535,2024-01-01 18:24:00,US Corp Bond,HY,A,Utilities,Amazon,47264412,86.07,10.66,Sell,Vanguard,Morgan Stanley,RFQ,101165968,84585.94
535,100536,2024-01-01 18:25:00,US Corp Bond,EM,A,Energy,Goldman Sachs,29929610,99.12,3.56,Buy,Fidelity,JP Morgan,RFQ,38253393,9534.54
536,100537,2024-01-01 18:26:00,US Corp Bond,HY,A,Utilities,JPMorgan,6471707,91.09,9.43,Sell,BlackRock,Citi,RFQ,14987011,4581.72
537,100538,2024-01-01 18:27:00,US Corp Bond,IG,AAA,Energy,JPMorgan,8539187,101.36,3.83,Sell,Wellington,Barclays,Voice,17158582,6762.74
538,100539,2024-01-01 18:28:00,US Corp Bond,IG,A,Financials,Tesla,33655650,109.64,5.32,Sell,Fidelity,Citi,RFQ,79529538,66999.37
539,100540,2024-01-01 18:29:00,US Corp Bond,IG,A,Consumer Goods,BlackRock,19423373,101.72,3.92,Sell,Fidelity,Goldman Sachs,Voice,24891548,17119.45
540,100541,2024-01-01 18:30:00,US Corp Bond,EM,AA,Technology,Vanguard,8211293,107.2,3.25,Buy,Wellington,Barclays,Voice,14597281,13127.3
541,100542,2024-01-01 18:31:00,US Corp Bond,HY,BBB,Healthcare,Amazon,22695510,89.33,11.98,Buy,Fidelity,JP Morgan,RFQ,40620498,13891.45
542,100543,2024-01-01 18:32:00,US Corp Bond,IG,BBB,Technology,Microsoft,65335061,95.22,3.64,Sell,Vanguard,Morgan Stanley,RFQ,139669933,203249.8
543,100544,2024-01-01 18:33:00,US Corp Bond,HY,BBB,Technology,Microsoft,38053019,82.37,10.11,Buy,Wellington,Barclays,RFQ,93530594,89907.3
544,100545,2024-01-01 18:34:00,US Corp Bond,HY,B,Healthcare,Vanguard,20899230,94.57,5.44,Buy,Fidelity,Goldman Sachs,RFQ,23371233,6527.57
545,100546,2024-01-01 18:35:00,US Corp Bond,IG,A,Consumer Goods,Amazon,54794090,103.3,3.95,Buy,Fidelity,Morgan Stanley,RFQ,110162167,68120.12
546,100547,2024-01-01 18:36:00,US Corp Bond,IG,CCC,Utilities,Goldman Sachs,74156145,102.92,4.35,Sell,Wellington,JP Morgan,RFQ,85810105,126337.08
547,100548,2024-01-01 18:37:00,US Corp Bond,HY,BB,Financials,Tesla,7186141,91.58,11.92,Buy,BlackRock,Citi,Voice,12152161,17656.1
548,100549,2024-01-01 18:38:00,US Corp Bond,IG,AA,Technology,Citi,95965310,108.06,4.59,Sell,Morgan Stanley,Citi,Voice,219668773,43528.49
549,100550,2024-01-01 18:39:00,US Corp Bond,HY,AA,Utilities,JPMorgan,18669408,81.93,7.39,Sell,Wellington,Barclays,RFQ,35237379,44513.97
550,100551,2024-01-01 18:40:00,US Corp Bond,IG,A,Technology,Tesla,34315302,101.1,4.03,Buy,BlackRock,Morgan Stanley,RFQ,78570721,78468.37
551,100552,2024-01-01 18:41:00,US Corp Bond,HY,A,Consumer Goods,Vanguard,23659936,88.62,11.69,Buy,T. Rowe Price,Goldman Sachs,RFQ,47294483,16983.36
552,100553,2024-01-01 18:42:00,US Corp Bond,IG,A,Consumer Goods,Citi,28508447,96.67,3.37,Sell,Fidelity,Goldman Sachs,Voice,67501737,85494.67
553,100554,2024-01-01 18:43:00,US Corp Bond,IG,A,Energy,BlackRock,5114078,104.73,4.77,Sell,Vanguard,JP Morgan,RFQ,11296825,11246.22
554,100555,2024-01-01 18:44:00,US Corp Bond,HY,BBB,Consumer Goods,Goldman Sachs,41179225,94.32,7.56,Sell,T. Rowe Price,Morgan Stanley,RFQ,87051945,22507.3
555,100556,2024-01-01 18:45:00,US Corp Bond,IG,A,Consumer Goods,JPMorgan,32896967,98.59,5.64,Buy,Fidelity,Morgan Stanley,RFQ,70439861,90665.65
556,100557,2024-01-01 18:46:00,US Corp Bond,IG,AA,Technology,JPMorgan,43449663,105.78,5.17,Sell,Fidelity,Citi,RFQ,82231066,95621.47
557,100558,2024-01-01 18:47:00,US Corp Bond,IG,BB,Financials,JPMorgan,30035431,99.19,5.63,Buy,T. Rowe Price,JP Morgan,RFQ,68752651,7579.69
558,100559,2024-01-01 18:48:00,US Corp Bond,HY,A,Technology,BlackRock,45927268,80.09,6.41,Buy,BlackRock,JP Morgan,RFQ,80466876,36716.16
559,100560,2024-01-01 18:49:00,US Corp Bond,HY,CCC,Utilities,Microsoft,15579962,96.83,5.48,Buy,Wellington,JP Morgan,RFQ,18575045,8863.28
560,100561,2024-01-01 18:50:00,US Corp Bond,HY,AA,Consumer Goods,Vanguard,23509322,81.19,6.0,Buy,Morgan Stanley,Morgan Stanley,RFQ,50527936,37551.58
561,100562,2024-01-01 18:51:00,US Corp Bond,IG,CCC,Energy,Vanguard,74003678,99.32,4.64,Sell,Morgan Stanley,Citi,RFQ,157887950,66708.5
562,100563,2024-01-01 18:52:00,US Corp Bond,IG,AAA,Financials,Tesla,45621958,107.28,5.35,Sell,Wellington,JP Morgan,RFQ,58823138,74046.44
563,100564,2024-01-01 18:53:00,US Corp Bond,IG,AA,Energy,Microsoft,14281277,107.02,4.72,Sell,Wellington,Citi,Voice,20706231,22416.3
564,100565,2024-01-01 18:54:00,US Corp Bond,IG,AAA,Healthcare,Citi,25681644,96.93,4.3,Sell,Vanguard,JP Morgan,RFQ,37061594,5269.86
565,100566,2024-01-01 18:55:00,US Corp Bond,IG,BBB,Energy,Amazon,65065838,97.4,5.12,Sell,Wellington,Morgan Stanley,RFQ,125530828,136798.08
566,100567,2024-01-01 18:56:00,US Corp Bond,IG,BB,Energy,Tesla,82339789,99.81,5.89,Sell,Vanguard,Citi,RFQ,154913098,221807.83
567,100568,2024-01-01 18:57:00,US Corp Bond,IG,A,Utilities,Vanguard,78086744,103.71,5.73,Sell,Wellington,Barclays,RFQ,98928849,78304.25
568,100569,2024-01-01 18:58:00,US Corp Bond,EM,B,Consumer Goods,JPMorgan,10298928,100.14,3.98,Buy,Vanguard,JP Morgan,RFQ,17657798,6267.2
569,100570,2024-01-01 18:59:00,US Corp Bond,IG,A,Utilities,BlackRock,62526702,100.25,4.16,Sell,Wellington,Morgan Stanley,RFQ,70944324,94537.22
570,100571,2024-01-01 19:00:00,US Corp Bond,IG,BBB,Consumer Goods,Vanguard,87529709,97.1,5.87,Buy,Wellington,Citi,RFQ,115528701,118208.5
571,100572,2024-01-01 19:01:00,US Corp Bond,HY,BB,Utilities,Microsoft,12869619,82.78,11.23,Buy,Morgan Stanley,Goldman Sachs,RFQ,15401005,10768.45
572,100573,2024-01-01 19:02:00,US Corp Bond,IG,AA,Consumer Goods,Microsoft,13626334,102.06,3.38,Sell,Fidelity,Morgan Stanley,Voice,24409739,16525.85
573,100574,2024-01-01 19:03:00,US Corp Bond,HY,A,Consumer Goods,BlackRock,26412545,99.15,7.62,Sell,Fidelity,Morgan Stanley,RFQ,31361158,15522.29
574,100575,2024-01-01 19:04:00,US Corp Bond,HY,B,Consumer Goods,Goldman Sachs,5268273,91.06,9.63,Sell,Vanguard,Goldman Sachs,RFQ,12811270,3187.05
575,100576,2024-01-01 19:05:00,US Corp Bond,EM,B,Energy,JPMorgan,39464455,106.89,4.64,Sell,BlackRock,Goldman Sachs,RFQ,78011478,103051.55
576,100577,2024-01-01 19:06:00,US Corp Bond,IG,CCC,Healthcare,Goldman Sachs,38214581,103.4,3.1,Buy,T. Rowe Price,Barclays,RFQ,83326150,123026.86
577,100578,2024-01-01 19:07:00,US Corp Bond,EM,B,Consumer Goods,Vanguard,27800966,100.4,3.62,Buy,Morgan Stanley,Barclays,RFQ,46611567,66393.02
578,100579,2024-01-01 19:08:00,US Corp Bond,IG,AA,Healthcare,Tesla,71985152,107.85,5.41,Buy,Wellington,Barclays,RFQ,174854325,58920.95
579,100580,2024-01-01 19:09:00,US Corp Bond,IG,BB,Healthcare,Vanguard,53333056,100.21,4.08,Buy,Morgan Stanley,Morgan Stanley,RFQ,116527825,80006.78
580,100581,2024-01-01 19:10:00,US Corp Bond,IG,A,Technology,Goldman Sachs,87839363,103.89,5.75,Sell,BlackRock,Morgan Stanley,RFQ,135110673,68721.7
581,100582,2024-01-01 19:11:00,US Corp Bond,EM,CCC,Technology,BlackRock,14898928,98.86,4.71,Buy,Morgan Stanley,Morgan Stanley,Voice,18912325,10973.7
582,100583,2024-01-01 19:12:00,US Corp Bond,IG,A,Financials,Citi,46789907,106.65,3.06,Buy,BlackRock,Barclays,Voice,81589439,45067.37
583,100584,2024-01-01 19:13:00,US Corp Bond,IG,A,Utilities,Citi,21272058,102.72,5.93,Sell,T. Rowe Price,Citi,RFQ,39790639,55754.02
584,100585,2024-01-01 19:14:00,US Corp Bond,HY,A,Technology,Vanguard,19353350,91.32,5.37,Sell,BlackRock,Morgan Stanley,RFQ,35693522,50889.64
585,100586,2024-01-01 19:15:00,US Corp Bond,IG,A,Consumer Goods,Amazon,17290813,103.53,4.11,Sell,BlackRock,Morgan Stanley,Voice,41784069,6546.66
586,100587,2024-01-01 19:16:00,US Corp Bond,IG,AAA,Healthcare,Tesla,14900409,97.46,5.73,Buy,BlackRock,Morgan Stanley,Voice,30876169,26257.62
587,100588,2024-01-01 19:17:00,US Corp Bond,IG,BB,Utilities,Goldman Sachs,38640115,109.89,5.63,Sell,BlackRock,Barclays,RFQ,67666379,69468.69
588,100589,2024-01-01 19:18:00,US Corp Bond,IG,BB,Financials,Vanguard,22872119,102.53,5.06,Sell,Wellington,JP Morgan,RFQ,47969138,21304.38
589,100590,2024-01-01 19:19:00,US Corp Bond,IG,AA,Technology,Microsoft,11125942,98.76,3.03,Buy,Morgan Stanley,Barclays,Voice,17656296,3281.42
590,100591,2024-01-01 19:20:00,US Corp Bond,IG,BBB,Energy,Goldman Sachs,33094285,99.94,3.01,Sell,Fidelity,JP Morgan,Voice,73435660,15061.26
591,100592,2024-01-01 19:21:00,US Corp Bond,HY,BBB,Utilities,Goldman Sachs,33226743,95.76,9.79,Buy,Fidelity,Barclays,RFQ,77574501,87888.0
592,100593,2024-01-01 19:22:00,US Corp Bond,IG,A,Financials,JPMorgan,91290943,96.11,5.29,Sell,Wellington,Citi,RFQ,221462752,135353.73
593,100594,2024-01-01 19:23:00,US Corp Bond,IG,AA,Consumer Goods,Citi,12555713,101.76,5.5,Sell,Vanguard,Citi,RFQ,14411933,12824.22
594,100595,2024-01-01 19:24:00,US Corp Bond,HY,BB,Utilities,Amazon,15707225,99.35,10.88,Sell,T. Rowe Price,Morgan Stanley,RFQ,23642544,12845.17
595,100596,2024-01-01 19:25:00,US Corp Bond,IG,BBB,Healthcare,Citi,13709195,96.84,3.24,Sell,BlackRock,Barclays,Voice,18253470,22652.47
596,100597,2024-01-01 19:26:00,US Corp Bond,HY,A,Consumer Goods,BlackRock,1719389,80.15,9.15,Buy,Morgan Stanley,JP Morgan,Voice,3496350,806.81
597,100598,2024-01-01 19:27:00,US Corp Bond,IG,BBB,Consumer Goods,Microsoft,49890533,106.95,5.79,Buy,BlackRock,JP Morgan,RFQ,72725224,8832.99
598,100599,2024-01-01 19:28:00,US Corp Bond,IG,AAA,Utilities,Amazon,76196319,107.1,4.57,Buy,BlackRock,Citi,RFQ,133130233,95557.14
599,100600,2024-01-01 19:29:00,US Corp Bond,IG,A,Energy,JPMorgan,90768331,105.65,5.2,Sell,Fidelity,Morgan Stanley,RFQ,199649541,132764.76
600,100601,2024-01-01 19:30:00,US Corp Bond,IG,AA,Energy,Citi,94500984,103.88,5.13,Buy,BlackRock,JP Morgan,Voice,216518651,26715.52
601,100602,2024-01-01 19:31:00,US Corp Bond,IG,AA,Utilities,Goldman Sachs,43597076,96.82,5.56,Buy,Morgan Stanley,Barclays,Voice,84867181,106994.39
602,100603,2024-01-01 19:32:00,US Corp Bond,IG,BBB,Utilities,Microsoft,95712583,103.63,5.95,Sell,Morgan Stanley,Morgan Stanley,RFQ,165759014,141466.51
603,100604,2024-01-01 19:33:00,US Corp Bond,IG,B,Utilities,Tesla,41455604,100.28,5.94,Buy,Fidelity,Barclays,Voice,49289327,62934.62
604,100605,2024-01-01 19:34:00,US Corp Bond,IG,A,Healthcare,Tesla,19794453,96.58,4.62,Buy,Wellington,Barclays,RFQ,42207315,31264.21
605,100606,2024-01-01 19:35:00,US Corp Bond,IG,AA,Technology,JPMorgan,9046835,107.06,4.0,Buy,Fidelity,Citi,Voice,18956429,18339.87
606,100607,2024-01-01 19:36:00,US Corp Bond,IG,BBB,Consumer Goods,Tesla,52931343,103.2,5.36,Sell,Fidelity,Barclays,RFQ,75706805,10524.25
607,100608,2024-01-01 19:37:00,US Corp Bond,IG,BB,Utilities,Goldman Sachs,5643824,106.17,5.11,Buy,BlackRock,Goldman Sachs,RFQ,11969531,14328.8
608,100609,2024-01-01 19:38:00,US Corp Bond,IG,BBB,Technology,Amazon,72755536,102.19,5.35,Sell,Vanguard,Morgan Stanley,RFQ,103579268,19442.78
609,100610,2024-01-01 19:39:00,US Corp Bond,HY,BB,Healthcare,Vanguard,43289885,91.33,7.17,Sell,T. Rowe Price,Goldman Sachs,RFQ,88529960,42653.19
610,100611,2024-01-01 19:40:00,US Corp Bond,IG,A,Consumer Goods,Goldman Sachs,13998844,105.69,4.75,Buy,Wellington,Barclays,RFQ,18286226,13848.28
611,100612,2024-01-01 19:41:00,US Corp Bond,HY,BBB,Technology,Microsoft,16176858,99.26,10.27,Buy,Wellington,Barclays,Voice,38455891,17398.36
612,100613,2024-01-01 19:42:00,US Corp Bond,HY,AA,Consumer Goods,Citi,46179393,95.6,8.7,Buy,Wellington,Citi,RFQ,76531587,13968.41
613,100614,2024-01-01 19:43:00,US Corp Bond,IG,A,Energy,Microsoft,69400371,101.31,4.11,Sell,BlackRock,Citi,RFQ,134924599,146622.06
614,100615,2024-01-01 19:44:00,US Corp Bond,HY,A,Utilities,Vanguard,23427507,98.15,7.2,Buy,Fidelity,Citi,RFQ,32549314,21251.72
615,100616,2024-01-01 19:45:00,US Corp Bond,EM,A,Energy,Microsoft,23787149,99.89,3.91,Sell,T. Rowe Price,Citi,RFQ,54548732,61953.71
616,100617,2024-01-01 19:46:00,US Corp Bond,IG,B,Financials,Tesla,94597483,105.54,3.99,Buy,BlackRock,JP Morgan,RFQ,232287393,100988.49
617,100618,2024-01-01 19:47:00,US Corp Bond,IG,BB,Healthcare,Amazon,14749836,95.65,5.4,Sell,Morgan Stanley,Citi,RFQ,22524778,17164.84
618,100619,2024-01-01 19:48:00,US Corp Bond,HY,AA,Utilities,BlackRock,49360559,80.91,11.05,Buy,Vanguard,Barclays,Voice,68421442,40813.95
619,100620,2024-01-01 19:49:00,US Corp Bond,HY,AA,Technology,BlackRock,45765511,84.29,9.49,Sell,Vanguard,Barclays,Voice,84734658,60096.08
620,100621,2024-01-01 19:50:00,US Corp Bond,IG,A,Consumer Goods,Goldman Sachs,52197092,104.97,3.55,Sell,T. Rowe Price,Morgan Stanley,RFQ,127420977,186290.17
621,100622,2024-01-01 19:51:00,US Corp Bond,IG,AA,Financials,Goldman Sachs,43662204,99.86,4.37,Sell,BlackRock,Goldman Sachs,RFQ,94680707,62388.44
622,100623,2024-01-01 19:52:00,US Corp Bond,IG,BBB,Healthcare,Tesla,80763642,107.64,5.11,Buy,Fidelity,JP Morgan,Voice,200071692,164240.98
623,100624,2024-01-01 19:53:00,US Corp Bond,IG,B,Healthcare,BlackRock,94615420,106.52,5.14,Sell,Wellington,JP Morgan,RFQ,220044931,317615.69
624,100625,2024-01-01 19:54:00,US Corp Bond,HY,CCC,Healthcare,Microsoft,12445552,98.06,9.47,Sell,T. Rowe Price,Morgan Stanley,Voice,25650974,4338.97
625,100626,2024-01-01 19:55:00,US Corp Bond,IG,BBB,Technology,BlackRock,16158547,97.96,4.26,Sell,T. Rowe Price,Morgan Stanley,Voice,21950918,11987.35
626,100627,2024-01-01 19:56:00,US Corp Bond,IG,BB,Utilities,Goldman Sachs,86580971,97.63,4.73,Buy,Morgan Stanley,Citi,RFQ,201971991,77873.07
627,100628,2024-01-01 19:57:00,US Corp Bond,HY,A,Energy,Citi,6107350,91.09,10.08,Sell,Morgan Stanley,Morgan Stanley,RFQ,11900174,8721.11
628,100629,2024-01-01 19:58:00,US Corp Bond,IG,AA,Financials,BlackRock,16649711,106.75,3.22,Sell,T. Rowe Price,JP Morgan,RFQ,28842772,7683.78
629,100630,2024-01-01 19:59:00,US Corp Bond,IG,A,Technology,Goldman Sachs,61268105,105.72,4.93,Buy,Vanguard,Goldman Sachs,RFQ,110327271,82155.42
630,100631,2024-01-01 20:00:00,US Corp Bond,HY,A,Consumer Goods,JPMorgan,48309073,90.27,5.49,Sell,T. Rowe Price,Goldman Sachs,RFQ,118332190,60071.76
631,100632,2024-01-01 20:01:00,US Corp Bond,HY,BBB,Technology,Microsoft,19457250,91.0,7.55,Buy,Fidelity,JP Morgan,RFQ,21704352,31585.5
632,100633,2024-01-01 20:02:00,US Corp Bond,IG,AA,Consumer Goods,BlackRock,85990648,98.59,3.18,Buy,Wellington,Citi,Voice,184903379,59876.99
633,100634,2024-01-01 20:03:00,US Corp Bond,IG,A,Consumer Goods,Vanguard,39851369,95.86,3.6,Buy,Vanguard,Goldman Sachs,Voice,86355364,64794.29
634,100635,2024-01-01 20:04:00,US Corp Bond,IG,A,Healthcare,Amazon,40188563,97.65,4.07,Buy,Fidelity,Goldman Sachs,RFQ,49571179,52547.72
635,100636,2024-01-01 20:05:00,US Corp Bond,IG,CCC,Technology,Tesla,22989645,95.19,5.28,Sell,Wellington,Citi,RFQ,56387183,53243.41
636,100637,2024-01-01 20:06:00,US Corp Bond,IG,A,Energy,Amazon,84673572,105.12,3.94,Buy,BlackRock,Goldman Sachs,RFQ,151883950,85615.25
637,100638,2024-01-01 20:07:00,US Corp Bond,IG,BBB,Consumer Goods,Microsoft,46992985,103.82,5.29,Sell,Fidelity,Barclays,Voice,98748167,46746.35
638,100639,2024-01-01 20:08:00,US Corp Bond,IG,BBB,Healthcare,Microsoft,28595109,109.82,4.49,Buy,T. Rowe Price,JP Morgan,Voice,48528031,32725.68
639,100640,2024-01-01 20:09:00,US Corp Bond,IG,AA,Energy,Goldman Sachs,11664692,106.44,3.63,Sell,T. Rowe Price,Goldman Sachs,RFQ,18002824,3564.12
640,100641,2024-01-01 20:10:00,US Corp Bond,IG,A,Technology,BlackRock,53510248,98.69,5.33,Sell,Morgan Stanley,Goldman Sachs,RFQ,101560973,58710.24
641,100642,2024-01-01 20:11:00,US Corp Bond,IG,BB,Energy,BlackRock,41269804,105.62,5.17,Sell,Fidelity,Citi,Voice,96941556,90786.63
642,100643,2024-01-01 20:12:00,US Corp Bond,IG,A,Technology,Citi,93577052,95.18,3.11,Sell,Fidelity,Goldman Sachs,RFQ,186801238,277238.09
643,100644,2024-01-01 20:13:00,US Corp Bond,IG,B,Consumer Goods,Goldman Sachs,88303102,109.79,5.2,Sell,T. Rowe Price,Citi,RFQ,177865609,175202.55
644,100645,2024-01-01 20:14:00,US Corp Bond,IG,AA,Financials,Vanguard,12079692,104.22,5.01,Buy,T. Rowe Price,JP Morgan,RFQ,18642182,26571.66
645,100646,2024-01-01 20:15:00,US Corp Bond,HY,AAA,Financials,BlackRock,6214093,81.53,8.38,Sell,Fidelity,Barclays,RFQ,8872691,954.14
646,100647,2024-01-01 20:16:00,US Corp Bond,IG,BB,Utilities,JPMorgan,68034325,102.48,4.89,Sell,Wellington,Morgan Stanley,RFQ,134656475,159218.33
647,100648,2024-01-01 20:17:00,US Corp Bond,HY,BB,Utilities,Tesla,13440040,86.51,8.36,Sell,Wellington,JP Morgan,RFQ,17530331,13139.77
648,100649,2024-01-01 20:18:00,US Corp Bond,HY,CCC,Consumer Goods,Goldman Sachs,48110773,80.46,7.25,Buy,BlackRock,Goldman Sachs,Voice,82993723,80133.23
649,100650,2024-01-01 20:19:00,US Corp Bond,IG,BBB,Energy,BlackRock,85376110,99.48,3.52,Buy,BlackRock,Barclays,RFQ,123767537,74465.62
650,100651,2024-01-01 20:20:00,US Corp Bond,IG,B,Technology,Amazon,61683735,100.94,3.34,Buy,Wellington,Morgan Stanley,RFQ,128798090,65900.56
651,100652,2024-01-01 20:21:00,US Corp Bond,IG,BB,Financials,Citi,51203639,107.8,3.6,Buy,Wellington,Morgan Stanley,RFQ,94686661,56056.46
652,100653,2024-01-01 20:22:00,US Corp Bond,IG,BB,Technology,Citi,74013268,108.5,3.36,Buy,Vanguard,Goldman Sachs,Voice,91806053,86105.2
653,100654,2024-01-01 20:23:00,US Corp Bond,HY,A,Consumer Goods,Tesla,10630820,96.47,6.91,Buy,Fidelity,Morgan Stanley,Voice,20026851,19318.7
654,100655,2024-01-01 20:24:00,US Corp Bond,IG,A,Energy,Microsoft,73437609,109.22,5.65,Sell,Fidelity,Morgan Stanley,Voice,142629874,124506.22
655,100656,2024-01-01 20:25:00,US Corp Bond,IG,B,Technology,Goldman Sachs,99460951,102.51,5.7,Buy,Morgan Stanley,JP Morgan,RFQ,149882385,100390.58
656,100657,2024-01-01 20:26:00,US Corp Bond,IG,A,Energy,Goldman Sachs,34487619,107.92,5.2,Sell,Wellington,JP Morgan,Voice,53913953,64493.82
657,100658,2024-01-01 20:27:00,US Corp Bond,IG,A,Financials,Goldman Sachs,49353304,100.2,5.35,Sell,Wellington,Morgan Stanley,RFQ,114735779,139467.45
658,100659,2024-01-01 20:28:00,US Corp Bond,HY,A,Technology,Vanguard,24840463,96.9,9.07,Sell,BlackRock,Citi,RFQ,31213035,34655.22
659,100660,2024-01-01 20:29:00,US Corp Bond,IG,A,Healthcare,JPMorgan,79494627,100.21,4.63,Sell,T. Rowe Price,Goldman Sachs,RFQ,195174756,66658.34
660,100661,2024-01-01 20:30:00,US Corp Bond,IG,A,Financials,Citi,53830298,104.12,5.44,Sell,BlackRock,Citi,RFQ,75327466,46417.82
661,100662,2024-01-01 20:31:00,US Corp Bond,EM,AAA,Energy,Goldman Sachs,3277158,102.03,4.47,Sell,T. Rowe Price,Citi,RFQ,4714101,6478.99
